id,name,publisher_id,country_id,year_began,year_ended,is_surrogate,notes,url
2983,Uitgeverij Jean Dupuis N.V.,3361,20,NULL,NULL,0,Adresgegevens:Uitgeverij Dupuis N.V.Industriestraat 136135 KE SittardNederlandUitgeverij Jean Dupuis N.V.Kunstlaan 131040 BrusselBelgië,NULL
2984,Bagheera Editeur,7320,72,1990,NULL,0,NULL,NULL
2985,Better Publications,1972,225,1941,1941,0,"Most comics from this publisher from this era use ""Better Publications Inc."" but some only use this version without the ""Incorporated"".",NULL
2986,Wydawnictwo Siedmioróg,8327,173,2000,2004,0,NULL,NULL
2987,Funnies Publishing Company Inc.,2152,225,1976,NULL,0,Funnies Publishing Company Inc. 1212 Second Ave. Rapids City Ill. 61278.,NULL
2988,ORIENT MEN i Spółka,8337,173,2005,2005,0,NULL,NULL
2989,MACO Magazine Corporation in New York,8344,225,1963,1963,0,NULL,NULL
2990,Wydawnictwo TWÓJ KOMIKS,8321,173,NULL,NULL,0,NULL,NULL
2991,I. C. Publishing Co. Inc.,169,225,NULL,NULL,0,NULL,NULL
2992,Histrionic Publishing Co. Inc.,102,225,NULL,NULL,0,Histrionic Publishing Co. Inc. at 280 Madison Avenue New York New York 10016,NULL
2993,Zin Zin Press; KULTURA GNIEWU,8369,173,2004,2004,0,NULL,NULL
2994,Irate Monkey Studios,8345,225,2009,NULL,0,NULL,NULL
2995,Exhibit A Press,770,225,1994,NULL,0,NULL,http://www.exhibitapress.com
2996,Kidgang Comics,5679,225,NULL,NULL,0,NULL,NULL
2997,GrizMart Productions,4060,225,1997,NULL,0,NULL,NULL
2998,Simavi Publishing Ltd,4979,75,NULL,NULL,0,NULL,NULL
2999,SBK Publishing LLC,8378,225,2007,2007,0,NULL,NULL
3000,Mad Yak Press,8380,225,2004,2004,0,NULL,NULL
3001,Pomegranate Press Ltd.,8379,225,1986,NULL,0,NULL,NULL
3002,Deadly World Productions Inc. and Repercussion Comics LLC,8370,225,2007,NULL,0,NULL,http://therepercussioneffect.wordpress.com/
3003,Visual Varieties Inc.,78,225,1961,1981,0,NULL,NULL
3004,Dark Horse Comics Inc. and DC Comics,674,225,1996,1996,0,NULL,NULL
3005,Bloch Editores,5866,29,1952,2000,0,NULL,NULL
3006,Dandy Magazines Inc.,77,225,1956,1956,0,NULL,NULL
3007,Approved Publications,7713,14,1953,1959,0,Approved Publications is associated with Ayers & James and its successor Magazine Management. Some series change over time from Red Circle Press to Approved Publications and then later to Jubilee Publications. Approved Publications used Jayar Studios and operated from 149 Castlereagh Street Sydney.,NULL
3008,Dell Publishing Co.,61,225,NULL,NULL,0,NULL,NULL
3009,Dark Horse Manhwa,512,225,2007,NULL,0,Dark Horse Manhwa a division of Dark Horse Comics Inc.,NULL
3010,Magazine Management Inc.,78,225,NULL,1978,0,Used in 1969 on Cartoon Laughs (Marvel 1963 series).,NULL
3011,Allen Hardy Associates,236,225,1952,1953,0,NULL,NULL
3012,Artful Publications Inc.,236,225,1951,1952,0,NULL,NULL
3013,House of Usher,8325,225,NULL,NULL,0,NULL,http://www.thehouseofusher.com
3014,Pershing Square Publishing Co.,71,225,1945,1945,0,NULL,NULL
3015,Atlas Publishing Company Inc.,8391,171,NULL,NULL,0,NULL,NULL
3016,Axis Comics,2829,225,1993,1994,0,NULL,NULL
3017,Blackball Comics,2864,75,1993,1994,0,NULL,NULL
3018,Forlaget For Alle,1635,160,NULL,NULL,0,NULL,NULL
3019,Ace Books Inc.,1921,225,NULL,NULL,0,NULL,NULL
3020,Avon Publishing Company Inc.,1855,225,NULL,NULL,0,NULL,NULL
3021,3416071 Canada Inc,1146,36,1998,NULL,0,NULL,NULL
3022,Jove Publications Inc.,1883,225,NULL,NULL,0,NULL,NULL
3023,Midwood Enterprises Inc.,2324,225,NULL,NULL,0,NULL,NULL
3024,Magnum Comics,3280,225,1992,NULL,0,NULL,NULL
3025,Grosset and Dunlap Inc.,1921,225,NULL,NULL,0,NULL,NULL
3026,Paperback Library Inc.,342,225,NULL,NULL,0,NULL,NULL
3027,Tom Doherty Associates Inc.,371,225,NULL,NULL,0,NULL,NULL
3028,Mark Mariano,8392,225,2009,NULL,0,NULL,NULL
3029,Fantagraphics Books and Marschall Books,445,225,2012,NULL,0,NULL,NULL
3030,Writer's Bloc,8390,225,1997,2000,0,NULL,NULL
3031,Curls Studio,8399,225,2008,NULL,0,NULL,NULL
3032,Vormedal Forlag,8400,160,NULL,NULL,0,NULL,NULL
3033,First Comics Inc. and Studio Ship Inc.,463,225,1987,1991,0,NULL,NULL
3034,Schwarzer Klecks,5732,54,2003,NULL,0,NULL,NULL
3036,Uitgeverij De Vrijbuiter B.V.,3033,159,NULL,NULL,0,NULL,NULL
3037,Hamlyn,6870,75,NULL,NULL,0,Address:Michelin House81 Fulham RoadLondon SW3 6RB,NULL
3038,Bare Bones Studios,8394,225,NULL,NULL,0,NULL,NULL
3039,Timely Features Inc.,78,225,NULL,1972,0,NULL,NULL
3040,Marvel Comics,4720,54,NULL,NULL,0,NULL,NULL
3041,Uitgeverij Blanco,4187,20,NULL,NULL,0,Adresgegevens:61 Tweehuizenweg1200 Brussel,NULL
3042,Magazine Management Company,78,225,NULL,1978,0,Used in 1969 on Cartoons and Gags (Marvel 1958 series).,NULL
3043,A List Comics,3018,225,NULL,NULL,0,A LIST COMICS a division of UNTED PLAYERS 8332 Melrose Ave Hollywood CA 90069.,NULL
3044,Modern Day Periodicals Inc.,1813,225,1981,1981,0,NULL,NULL
3045,National Grange,8404,225,1867,NULL,0,NULL,http://www.nationalgrange.org/
3046,Future Comics Inc.,2463,225,2012,2012,0,NULL,NULL
3047,Image Comics Inc.,1812,225,NULL,NULL,0,NULL,NULL
3048,Pocket Books Inc.,1842,225,NULL,NULL,0,NULL,NULL
3049,Ballantine Books Inc.,2302,225,NULL,NULL,0,NULL,NULL
3050,Tower Publications Inc.,302,225,NULL,NULL,0,NULL,NULL
3051,Parallax Comic Books Inc.,2332,225,NULL,NULL,0,Distributed by and co-published by Pocket Books,NULL
3052,Almat Publishing Corporation,310,225,NULL,NULL,0,NULL,NULL
3053,Grosset and Dunlap Inc.,382,225,NULL,NULL,0,NULL,NULL
3054,HMH Publishing Company Inc.,1820,225,NULL,NULL,0,NULL,NULL
3055,Modern Store Publications,185,225,1955,1955,0,Address: 45 West 45th St. New York 36 N.Y.  Division of ACG American Comics Group and its Custom Comics division.  Only comics are a series of 7 cent digest-size reprint comics.,NULL
3056,Astro Comics,801,225,1995,1997,0,4195 Chino Hills Pkwy Suite 329 Chino Hills CA 91709,NULL
3057,3CG Media Partners,8389,225,1996,NULL,0,NULL,NULL
3058,Tartpop.com,8388,225,2004,NULL,0,NULL,NULL
3059,Dirty Third Comics,8387,225,2011,NULL,0,NULL,NULL
3060,M. R. Neno Productions,7395,225,NULL,NULL,0,NULL,http://www.nenoworld.com
3061,The Ballantine Publishing Group,2216,225,1998,NULL,0,"The full name is ""The Ballantine Publishing Group a division of Random House Inc.""May possibly been used as early as 1997.",http://www.randomhouse.com
3062,Condor-Interpart Verlag GmbH & Co. Zeitschriften KG,3044,54,NULL,NULL,0,NULL,NULL
3063,Howski Studios,3405,225,1981,1983,0,NULL,NULL
3064,Empresa Editora Zig-Zag S. A.,7413,43,1968,1971,0,NULL,NULL
3066,Ace International Publishing Corp.,8411,36,NULL,NULL,0,Ace International Publishing Corp. A.A. Wyn President through the facilities of Trans-Canada News Co. 210 Dundas St. West Toronto 2 Canada.,NULL
3067,"Wydawnictwo ""Korona"" Sp. z o.o.",8409,173,1991,1992,0,NULL,NULL
3068,Coronet Books,3372,75,1966,NULL,0,"Coronet Books belongs to publishing group named Hodder & Stoughton.  Some books mention Hodder Fawcett along with Coronet Books during 1979.From Hodder & Stoughton website: ""Coronet Books was established in 1966 as the paperback an imprint of Hodder & Stoughton. The imprint was closed in 2004 but then re-launched in 2010 publishing fiction and non-fiction in hardback and paperback.""",http://www.hodder.co.uk/coronet/index.page
3069,Atom Bomb Comics,7973,225,2007,2007,0,NULL,NULL
3070,A-10 Comics,7973,225,2007,2007,0,NULL,NULL
3071,American Farm Bureau Federation,8412,225,1911,NULL,0,NULL,http://www.fb.org/
3072,Independent Comics and Publishing Co.,514,225,1985,NULL,0,Independent Comics and Publishing Co. P.O. Box 9533 111 N. C. St. Midland Texas 79708.,NULL
3073,The Beanworld Press Inc.,484,225,1985,NULL,0,The Beanworld Press Inc. 1938 N. Sheffield Chicago IL 60614.,NULL
3074,Edizioni Stapem s.r.l.,8414,106,NULL,NULL,0,Address: Via Camperio 9 - Milano,NULL
3075,L. L. Pub. Co. Inc.,169,225,NULL,NULL,0,NULL,NULL
3076,"Krajowa Agencja Wydawnicza RSW ""Prasa-Książka-Ruch""",8413,173,1974,1991,0,NULL,NULL
3077,Orbita Spółka Wydawniczo-Poligraficzna z o.o.,6911,173,1988,1992,0,NULL,NULL
3078,LFP Publishing Group LLC.,8415,225,1976,NULL,0,NULL,NULL
3079,Dragon Lady Press,513,36,NULL,NULL,0,"Operated by Dragon Lady Comic Shop (now defunct) Toronto Canada.  Publishing years are not clear... one source says ""late eighties.""  GCD shows publications in 1985 1986 and 1987.",NULL
3080,Ballantine Books,2302,225,1987,1987,0,NULL,NULL
3081,Publicaciones Recreativas,138,225,1944,1945,1,NULL,NULL
3082,Dragon Publishing,2564,225,NULL,NULL,0,NULL,NULL
3083,Fawcett World Library,88,225,NULL,NULL,0,NULL,NULL
3084,My Own Comics Company,8421,225,2008,NULL,0,NULL,http://incolor.inebraska.com/knights/stewart/myownart.html
3085,National Research Bureau,8422,225,1950,1950,0,NULL,NULL
3086,8 Ball Press,5991,225,1990,1990,0,NULL,NULL
3087,Century Publishing Company,223,36,1946,1946,0,Comics published in Canada for distribution in Britain.,NULL
3089,Antidote Comics LLC,4108,225,2007,NULL,0,NULL,http://www.antidotecomics.com
3090,Egmont H. Petersens fond,5346,56,NULL,NULL,0,NULL,NULL
3091,Creative Force Productions,3591,225,NULL,NULL,0,Creative Force Productions 21 Jasper Street Valley Stream NY 11580.,NULL
3092,Ape Entertainment L.L.C.,3450,225,2012,2012,0,NULL,NULL
3093,A Fine Line Press,885,225,1997,NULL,0,NULL,NULL
3094,Editora Nacional Gabriela Mistral,7413,43,1973,NULL,0,NULL,NULL
3095,Verlag Pollischansky,5736,13,NULL,NULL,0,NULL,NULL
3096,A. M. Hanches forlag,1655,160,NULL,NULL,0,NULL,NULL
3097,IPC Magazines Ltd.,608,75,NULL,NULL,0,NULL,NULL
3098,Modern Publications,749,225,1997,1997,0,NULL,NULL
3099,MUZA SA,8434,173,NULL,NULL,0,NULL,NULL
3100,IKO-forlaget,8436,160,NULL,NULL,0,NULL,NULL
3101,Venusian Press,2123,225,1990,1990,0,In full: Venusian Press a subsidiary of Greater Mercury Press,NULL
3102,Knockabout Limited,2696,75,2009,NULL,0,Incorporation date:   23/6/2009,NULL
3103,Editions du Pont-Levis,5959,20,NULL,NULL,0,NULL,NULL
3104,Meribérica,8440,177,NULL,NULL,0,NULL,NULL
3105,dani books,8441,54,2012,NULL,0,NULL,http://www.danibooks.de/
3106,Heavy Metal,384,225,2007,2007,0,Heavy Metal100 North Village AvenueSuite 12Rockville Centre New York 11570,NULL
3107,Jonathan Cape,6471,75,2000,2009,0,"full name ""Jonathan Cape Random House""",http://www.randomhouse.co.uk/about-us/about-us/companies/uk-companies-and-imprints/vintage-publishing/jonathan-cape
3108,Uitgeverij Farao,4002,20,NULL,NULL,0,Adresgegevens:Desselgemstraat 148749 Waregem,NULL
3109,Amaze Ink,538,225,NULL,NULL,0,listed as Amaze Ink a division of Slave Labor Graphics,NULL
3110,Black Eye Productions,848,36,NULL,NULL,0,NULL,NULL
3111,Egmont Kids Media Nordic AS,2105,160,NULL,NULL,0,NULL,NULL
3112,Merwil Publishing Company,8442,225,1937,1937,0,NULL,NULL
3113,ParaGraphics,2937,225,1985,NULL,0,ParaGraphics 3428 Canton Hwy. Marietta GA 30066.,NULL
3114,Wm. H. Wise & Co.,1972,225,NULL,NULL,1,NULL,NULL
3115,Egmont Kids Media Nordic,2105,160,2012,NULL,0,NULL,NULL
3116,Editorial Kamite S.A. de C.V.,8443,150,2012,NULL,0,NULL,http://www.kamite.com.mx/
3117,Farm Women's Publishing Co.,3035,225,1945,1945,0,NULL,NULL
3118,SpiderBaby Grafix & Publications,1169,225,NULL,NULL,0,NULL,NULL
3119,Dreamwave Productions,1810,225,NULL,NULL,0,NULL,NULL
3120,Heinz Mohlberg-Verlag,8447,54,NULL,NULL,0,NULL,NULL
3121,WingIt Comics,8449,225,2011,NULL,0,NULL,NULL
3122,Vic Verity Publications Inc.,2207,225,1946,1946,0,NULL,NULL
3123,Zongo Comics,729,225,1995,1995,0,"In full ""Zongo Comics an imprint of Bongo Entertainment Inc.""",NULL
3124,Les éditions Albert René,6910,72,NULL,NULL,0,NULL,NULL
3125,Century Comics,3196,225,2006,2007,0,NULL,NULL
3126,Uitgeverij Farao,5698,20,NULL,NULL,0,Adresgegevens:Desselgemstraat 148749 Waregem,NULL
3127,Spotlight Publishers,64,225,1944,1944,1,Spotlight Publishers of Chicago.  Spotlight also published other comics that were not for United.,NULL
3128,Brown Watson,7505,75,NULL,NULL,0,NULL,NULL
3129,Mecca Comics Group,5719,225,2004,NULL,0,NULL,NULL
3130,Ingraban Ewald Verlag,7313,54,NULL,NULL,0,NULL,NULL
3132,N.V. Uitgeversmij. Neerlandia,8462,159,1954,1954,0,NULL,NULL
3133,"Instytut Wydawniczy ""Nasza Księgarnia""",8452,173,NULL,NULL,0,NULL,NULL
3134,Fanfare; Ponent Mon s.l.,4137,65,2007,NULL,0,rare case of two indicia publishers in one book,NULL
3135,Solo Productions,8463,225,1987,NULL,0,NULL,NULL
3136,A.P.N.G. Enterprises Inc.,78,225,2008,2013,0,A.P.N.G. Enterprises Inc. is the copyright holder for the New-Gen comics. There is no publisher listed in the indicia.,http://apngenterprises.com/
3137,Hetrick-Martin Institute Inc.,562,225,1987,1993,0,NULL,NULL
3138,Hand of Doom Publications,935,225,1998,1999,0,NULL,NULL
3139,Pelikanen Forlag AS,8439,160,NULL,NULL,0,NULL,NULL
3140,Commercial Comics Inc.,2929,225,1947,1992,0,Also DBA Malcolm Ater Productions.,NULL
3141,Wydawnictwo KRON Sp. z o.o.,8483,173,1999,2000,0,NULL,NULL
3143,Dream Weaver Press,8488,225,1992,NULL,0,NULL,http://www.dreamweaverpress.com/
3144,David C. Cook Publishing Co.,1886,225,1875,NULL,0,NULL,http://www.davidccook.com/
3145,MPH,2639,225,2004,NULL,0,NULL,NULL
3146,Hewfred Publications Inc.,3578,225,NULL,NULL,0,NULL,NULL
3147,Nordic Forlag a/s,7352,160,NULL,NULL,0,NULL,NULL
3148,Active Synapse Comics,3117,225,1997,NULL,0,NULL,http://www.activesynapse.com/
3149,Mystery Graphix Press,6170,225,NULL,NULL,0,NULL,NULL
3150,Cardal Publishing Co. Ltd.,8353,75,NULL,NULL,0,NULL,NULL
3151,Mprints Publishing,8491,225,1999,NULL,0,NULL,NULL
3152,Devil's Due Entertainment,2066,225,2012,NULL,0,NULL,http://www.devilsdue.net/
3153,Heinemann Educational Books Ltd.,3965,75,NULL,NULL,0,Addresses given in London England and Kingston Jamaica and Port of Spain Trinidad.,NULL
3154,Paget Publications Ltd.,8017,75,NULL,NULL,0,NULL,NULL
3155,N.V. Drukkerij Het Volk,5037,20,NULL,NULL,0,NULL,NULL
3156,bea,8482,173,1990,1990,0,NULL,NULL
3157,Golden Realm Unlimited Inc.,3701,225,NULL,NULL,0,NULL,NULL
3158,Webs Adv. Corp.,2044,225,NULL,NULL,0,NULL,NULL
3159,The Gilberton Publishing Company (Canada) Limited,113,36,NULL,NULL,0,NULL,NULL
3160,Tragedy Strikes Press,2502,36,1991,1993,0,NULL,NULL
3161,Major Magazines Inc.,4666,225,1963,1963,0,NULL,NULL
3162,Bruguera Grupo S.A de C.V.,8498,150,NULL,NULL,0,Bruguera es grupo de empresas dedicado a la edición producción y difusión de publicaciones impresas en el mercado mexicano y latinoamericano.,http://www.brugueragrupo.com/
3163,Penguin Books Ltd,8285,75,NULL,NULL,0,NULL,NULL
3164,Egmont Kids Media,2105,160,2012,NULL,0,NULL,NULL
3165,Editorial Lord Cochrane S. A.,8499,43,1965,NULL,0,NULL,NULL
3166,Marvel Comics; DC Comics,855,225,1981,NULL,0,NULL,NULL
3167,United Feature Syndicate,64,225,NULL,NULL,0,NULL,NULL
3168,Bullet Comics,5873,225,NULL,NULL,0,NULL,NULL
3169,Egmont Kids Media Nordic AB,1082,189,NULL,NULL,0,NULL,NULL
3170,Genesis West,2041,225,1994,1994,0,NULL,NULL
3171,Navel,2774,225,1994,1994,0,NULL,NULL
3172,Marvel Comics; DC Comics,370,225,1976,NULL,0,NULL,NULL
3173,Good Comics,4025,225,1996,1996,0,NULL,NULL
3174,Majestic Entertainment Inc.,4028,225,NULL,NULL,0,Office of Publication: 10139 Commerce Park Drive Cincinattie OH.,NULL
3175,Night Wynd Enterprises,2450,225,NULL,NULL,0,NULL,NULL
3176,M. S. Dist.,1152,225,1952,1952,0,NULL,NULL
3177,Organización Editorial Novaro S. A. de C. V.,3947,150,1963,1965,0,NULL,NULL
3178,Young World Productions Ltd.,7351,75,NULL,NULL,0,NULL,NULL
3179,Margood Publishing Corp.,78,225,NULL,1957,0,NULL,NULL
3180,Snap City Productions Kitchen Sink Press and Gareb Shamus Enterprises Inc. DBA Wizard Press,8532,225,1996,1996,0,NULL,NULL
3181,Four Star Publications,140,225,1945,NULL,0,NULL,NULL
3182,Rubinstein,8535,159,2003,2008,0,NULL,NULL
3183,Joshua B. Powers Inc.,8537,225,1936,1940,0,NULL,NULL
3184,Byblos Productions Ltd.,7546,75,NULL,NULL,0,NULL,NULL
3185,Henle Publications,2535,225,1936,1936,0,NULL,NULL
3186,Samuel Lowe Company,2984,225,1942,1943,0,NULL,NULL
3188,Space Monkey Comics Inc.,8556,225,2003,NULL,0,NULL,NULL
3189,Sun Comic Publishing,2949,225,NULL,NULL,0,NULL,NULL
3191,Commended Comics Inc.,119,225,1949,NULL,0,Commended Comics Inc. a subsidiary of the publishers of Parents' Magazine. Publication office 4600 Diversey Avenue Chicago 39 Ill.,NULL
3192,Comic Art Publishing Co.,6689,225,1977,1979,0,NULL,NULL
3193,High Impact Ent.,3640,225,NULL,NULL,0,NULL,NULL
3194,Aeon Press,652,225,1993,1997,0,Address:5014-D Roosevelt Way NESeattle WA 98105,NULL
3195,Amryl Entertainment/Basement Studios,3729,225,2012,NULL,0,NULL,http://www.amryl.com/
3196,Metropolitan Books,1174,225,2009,NULL,0,NULL,NULL
3197,Komikwerks LLC.,8563,225,NULL,NULL,0,NULL,NULL
3199,Hallden Unit CBS Consumer Publishing,1974,225,1978,1980,0,Full indicia text:Hallden Unit CBS Consumer Publishing a division of CBS Inc.,NULL
3200,Promotional Publishing Co.,145,225,NULL,1958,0,There is uncertainty that all items from Promotional Publishing Co are actually tied to Magazine Enterprises or if some belong to another publisher.,NULL
3201,3-D Dolly Inc.,76,225,1953,1953,0,NULL,NULL
3202,Egmont Comics Nordic,2105,160,NULL,NULL,0,NULL,NULL
3203,Krajowa Agencja Wydawnicza Oddział w Łodzi,8413,173,NULL,NULL,0,NULL,NULL
3204,Avalon Communications Group,802,36,1997,1997,0,NULL,NULL
3205,Aguiar & Dias Lda,5657,177,1948,1987,0,NULL,NULL
3206,Argo Publishing Company Inc.,264,225,1955,1956,0,NULL,NULL
3207,CBS Consumer Publishing,2707,225,1980,1980,0,NULL,NULL
3208,Mark's Giant Economy Size Comics!,2754,225,1995,NULL,0,NULL,NULL
3209,Emergency Stop Press,2778,75,1995,NULL,0,Emergency Stop Press10 Stafford GroveShenley Church EndMilton Keynes Endland MK5 6AY,NULL
3210,Toon Books,4773,225,NULL,NULL,0,Formerly part of Raw Junior,http://www.toon-books.com/
3211,Mister Planet/YMI,4070,225,1991,NULL,0,NULL,NULL
3212,Clube do Cromo / Editorial Ibérica,8569,177,NULL,NULL,0,NULL,NULL
3213,Jay Maeder,8568,225,1974,1979,0,NULL,NULL
3214,Timof i cisi wspólnicy,8570,173,2005,NULL,0,NULL,NULL
3215,Editorial Campo Verde Lda.,8573,177,1978,NULL,0,NULL,NULL
3216,Forlaget Fabel og Willy-centret,8572,56,NULL,NULL,0,NULL,NULL
3217,Egmont Kids Media AS,2105,160,NULL,NULL,0,NULL,NULL
3218,Abi Melzer Produktions GmbH,6990,54,NULL,NULL,0,NULL,NULL
3219,Agência Portuguesa de Revistas,5657,177,1948,1987,0,NULL,NULL
3220,Gestalt Publishing Pty Ltd,8576,14,NULL,NULL,0,NULL,NULL
3221,Black Pepper,8577,14,NULL,NULL,0,NULL,NULL
3222,Edition Becker & Knigge GmbH,5664,54,NULL,NULL,0,NULL,NULL
3223,HarperPerennial,1171,225,NULL,NULL,0,Paperback imprint of Harper Collins.  Descended from Perennial Library imprint founded by Harper & Row in 1964.... all according to Wikipedia.  Also appears as Harper Perennial.,http://www.harpercollins.com/imprints/index.aspx?imprintid=517986
3224,Winthers Forlag ApS,1205,189,NULL,NULL,0,NULL,NULL
3225,Winthers Forlag A/S,5724,56,NULL,NULL,0,NULL,NULL
3226,Winthers Forlag,5724,56,NULL,NULL,0,NULL,NULL
3227,Ediciones Surco S.A.,4415,65,NULL,NULL,0,NULL,NULL
3228,Mocidade Portuguesa Feminina,8599,177,1937,1974,0,NULL,NULL
3229,Infinity Verlag GmbH,936,54,NULL,NULL,0,NULL,NULL
3230,AMW Comics,8614,225,2013,NULL,0,NULL,http://amwcomics.com/
3231,Rex Publishing Company,8615,225,1968,1969,0,NULL,NULL
3232,Osprey Publishing,3257,75,2006,2007,0,Osprey PublishingMidland House West Way BotleyOxford OX2 0PH,NULL
3233,Raul Correia,8580,177,1949,1953,0,NULL,NULL
3234,Custom Pic Comics,3638,225,1985,1986,0,NULL,NULL
3235,Editora Época de Ouro Lda.,8616,177,NULL,NULL,0,NULL,NULL
3236,Petersen Publishing Company,2014,225,1962,1991,0,NULL,NULL
3237,Fulp Fiction Inc.,8622,225,2004,NULL,0,NULL,http://www.fulpfiction.com/
3238,Williams Verlag,3532,54,NULL,NULL,0,NULL,NULL
3239,Drawn Out Press,8633,225,2006,NULL,0,NULL,NULL
3240,Lombard Uitgaven,4508,20,NULL,NULL,0,NULL,NULL
3241,Organización Editorial de Publicaciones S.A.,4504,150,1974,NULL,0,NULL,NULL
3242,Black Swan Comics,6575,225,1993,1995,0,NULL,NULL
3243,Fragments West/The Valentine Press,2957,225,1977,NULL,0,NULL,NULL
3244,Father Tree Press,401,225,2011,NULL,0,NULL,NULL
3245,Sociedade Nacional de Tipografia S.A.R.L.,8637,177,NULL,NULL,0,NULL,NULL
3246,Eastern Color Printing Co.,86,225,1942,NULL,0,Used in at least some issues of Sparky Watts.,NULL
3247,Eternity Comics,515,225,1986,1987,0,NULL,NULL
3248,Gutenberghus Group,5345,173,1990,NULL,0,NULL,NULL
3249,Valkyrie Press,2072,75,1987,1989,0,NULL,NULL
3250,Jeremy Bement c/o Mayhem Collectibles,8644,225,2012,NULL,0,NULL,NULL
3251,World Editions Inc.,8646,225,1949,1950,0,NULL,NULL
3252,Trafalgar Publications Inc.,54,225,1942,1943,0,Used for (at least) Mutt & Jeff,NULL
3253,Ukebladet Hjemmets Forlag,1559,160,NULL,NULL,0,NULL,NULL
3254,Editora Brasil-América (Ebal) S.A.,3022,29,NULL,1995,0,NULL,NULL
3255,Editora Brasil-América Limitada,3022,29,NULL,NULL,0,NULL,NULL
3256,Arnold Book Co.,4515,75,NULL,NULL,0,Address:2 Lower James St.London W1,NULL
